Name,UserName,Time,Text,Likes,Retweets,TweetURL,UserURL,City,Country
Scott Duncan,ScottDuncanWX,1/18/2022 20:52,"142 years of climate change in 15 seconds
GIF
67
2,825
4,353",2825,4353,https://twitter.com/ScottDuncanWX/status/1483542877506527236,https://twitter.com/ScottDuncanWX,London,United Kingdom
Ian McLachlan,ianjmclachlan,1/18/2022 20:43,"Brilliant talk this evening by Professor Myles Allen for 
@OxClimateSoc
's School of Climate Change about the science behind climate change. His conclusion: We must make the extractors and vendors of fossil fuels responsible for disposing of the waste their products generate.
1
3",1,3,https://twitter.com/ianjmclachlan/status/1483540494214959113,https://twitter.com/ianjmclachlan,London,United Kingdom
Matthew Todd,MrMatthewTodd,1/19/2022 21:35,"Much of the right really is a mentally deranged anti science death cult. From covid to climate change, they dismiss facts that don't suit their ideology and plough through without care of consequences,  enabled by their brainwashing press
youtube.com
DOUBT
Join us and stand up for reality. http://climaterealityproject.org - This film exposes the parallels between Big Tobacco's denial of smoking's cancer-causing...
1
9",,9,https://twitter.com/MrMatthewTodd/status/1483916050920005641,https://twitter.com/MrMatthewTodd,London,United Kingdom
BBC Radio 4,BBCRadio4,1/26/2022 23:15,"Sir Crispin Tickell held many senior diplomatic roles, including UK Ambassador to the UN, and his 1977 book about climate change is said to have influenced Margaret Thatcher's concern about global warming.

His 1990 Desert Island Discs is fascinating.
bbc.co.uk
Diplomat and climate visionary Crispin Tickell has died, aged 91
1
11
31",11,31,https://twitter.com/BBCRadio4/status/1486477935766822914,https://twitter.com/BBCRadio4,London,United Kingdom
Matthew Todd,MrMatthewTodd,2/6/2022 23:17,"THE GLOBAL FOOD SUPPLY IS UNDER THREAT BUT BARELY TALKED ABOUT. 'The WFP says the recent pattern of destructive storms caused by global warming and climate change has caused failed harvests, high food prices and increased food insecurity in the region'
bbc.co.uk
Cyclone Batsirai: Whole villages swept away in Madagascar
At least 10 people die and 50,000 are displaced as Cyclone Batsirai brings widespread destruction.
9
71
152",71,152,https://twitter.com/MrMatthewTodd/status/1490464665033453572,https://twitter.com/MrMatthewTodd,London,United Kingdom
Mike Yardley,YardleyShooting,2/19/2022 23:00,"Brexit, climate change, BLM, the gender agenda, 'covid' - did you think it all happened by accident? Don't you think it's odd that it's all taken place in such a short time frame? Then add this 'Great Reset' into the equation & digitisation of everything. It's beyond suspicious.
92
419
1,589",419,1589,https://twitter.com/YardleyShooting/status/1495171440638844929,https://twitter.com/YardleyShooting,London,United Kingdom
Melanie Phillips,MelanieLatest,2/23/2022 23:14,"The green dream goes lethal
Through its obsession with “climate change,” the west handed Putin his greatest weapon

https://melaniephillips.substack.com/p/the-green-dream-goes-lethal?utm_source=url…
15
167
321",167,321,https://twitter.com/MelanieLatest/status/1496624414833664001,https://twitter.com/MelanieLatest,London,United Kingdom
LumberSnacc: A Travel-size FlannelQueer,Sitdownaj,2/23/2022 23:24,"This SATURDAY daytime (Time TBC) I am teaching a FREE dance class with an easy to learn, seated routine suitable for dancers of all abilities for 
@BritishRedCross
  - It’s an ‘Ecoreography’ awareness about climate change video that’s fun and I need volunteers. Interested? Pls RT
5
10
17",10,17,https://twitter.com/Sitdownaj/status/1496627143941443588,https://twitter.com/Sitdownaj,London,United Kingdom
Matthew Todd,MrMatthewTodd,2/27/2022 23:47,"Dear Australia, please talk about climate change. Your Murdoch controlled media won’t #brisbanefloods #qldfloods
youtube.com
Sir David Attenborough Presents: Breaking Boundaries: The Science of...
Breaking Boundaries tells the story of the most important scientific discovery of our time - that humanity has pushed Earth beyond the boundaries that have k...
4
13",4,13,https://twitter.com/MrMatthewTodd/status/1498082356028227590,https://twitter.com/MrMatthewTodd,London,United Kingdom
Matthew Todd,MrMatthewTodd,3/3/2022 23:48,"It’s so bizarre that hardly any media or commentators are mentioning climate change and fossil fuels re Putins actions. Russia relies on them. We also know the global food supply is under threat and Ukraine produces a huge amount of the worlds wheat crop…
Quote Tweet
MI6 ROGUE 
@mi6rogue
 · Mar 4
A Must-read #Ukraine; The Nature of the Political Regime and Responsibility for the Invasion.
Russia's poor prospects as a power that depends on fossil fuel sales are undermining Putin’s power at home and Russia’s standing on the global stage. The country’s economic stagnation...
Show this thread
2
10
21",10,21,https://twitter.com/MrMatthewTodd/status/1499532079494746114,https://twitter.com/MrMatthewTodd,London,United Kingdom
Javier Blas,JavierBlas,3/10/2022 22:40,"As we discuss energy and climate change, let's not pretend the war alone has changed everything. The issues predate it. Before Russia invaded Ukraine, oil demand was heading to an all-time high in 2022. Natural gas and coal consumption was already at a record high (yes, coal too)
31
229
863",229,863,https://twitter.com/JavierBlas/status/1502051879718727704,https://twitter.com/JavierBlas,London,United Kingdom
Javier Blas,JavierBlas,3/10/2022 22:50,"Replying to 
@chri_gru
Yes — what I mean is that we were heading into trouble before the war. Demand is going up, and significantly up. No down as needs to come to meet climate change. And certainly no down as many fantasy models suggested
2
2
23",2,23,https://twitter.com/JavierBlas/status/1502054207402258443,https://twitter.com/JavierBlas,London,United Kingdom
Nature Portfolio,NaturePortfolio,3/15/2022 21:46,"Plant pollen emissions in the United States could start up to 40 days earlier by the end of the century as a result of climate change, suggests a study published in 
@NatureComms
. https://go.nature.com/3tUTJJY
2
13
30",13,30,https://twitter.com/NaturePortfolio/status/1503850026539405313,https://twitter.com/NaturePortfolio,London,United Kingdom
Matthew Todd,MrMatthewTodd,3/19/2022 22:27,"I wonder when the Suns staff will realise that their owners determination to bury climate change is likely going to lead to the collapse of their lives as well as the rest of ours. Buried on page 10 https://youtu.be/U6LaCDnlcSg https://youtu.be/tVZt7LkledY#dontbuythesun…
3
5
32",5,32,https://twitter.com/MrMatthewTodd/status/1505310039053066244,https://twitter.com/MrMatthewTodd,London,United Kingdom
Sunder Katwala,sundersays,3/19/2022 23:16,"The salience of Brexit and climate change for the general public. (A party members poll may still have Brexit considerably higher than the public do)
1
2
5",2,5,https://twitter.com/sundersays/status/1505322364539711488,https://twitter.com/sundersays,London,United Kingdom
Gary Gilligan #FBPE #BLM #FBPA #FBPPR #GTTO #3.5%,garygilligan,3/31/2022 21:53,"Julia H-B argues with a climate change consultant about not bothering about green energy.

""We are only 1% of emissions globally. What difference do we make?""

Considering the number of countries we are above average Julia.

It's called critical thinking...
6
3
18",3,18,https://twitter.com/garygilligan/status/1509650237882781701,https://twitter.com/garygilligan,London,United Kingdom
Matthew Todd,MrMatthewTodd,3/31/2022 23:49,"It's outrageous that 
@bbcquestiontime
 have Julia Hartley Brewer regularly spouting claptrap about climate change yet they never - ever, as far as I know - have the UKs most respected journalistic expert on the subject 
@GeorgeMonbiot
  on. Why? #bbcqt
ox.ac.uk
Oxford climate scientists: No doubt about climate change. |
Leading Oxford climate scientists today insisted there can be no doubt that human-driven climate change is a fact and urgent action is needed, as the IPCC’s report is released showing emissions are
1
2
17",2,17,https://twitter.com/MrMatthewTodd/status/1509679293751771142,https://twitter.com/MrMatthewTodd,London,United Kingdom
Nature Portfolio,NaturePortfolio,4/6/2022 21:46,"An article published in 
@naturesustainab
 describes how sustainable fruit harvesting in Amazon peatlands can support livelihoods and aid efforts to mitigate climate change. https://go.nature.com/3ud07gS
1
14
52",14,52,https://twitter.com/NaturePortfolio/status/1511822559695753218,https://twitter.com/NaturePortfolio,London,United Kingdom
Telegraph Politics,TelePolitics,4/8/2022 21:28," The SNP leader of Scotland’s largest local authority has been accused of “blatant” double standards after it emerged that she repeatedly used her official car to travel between her home and the Cop26 climate change summit
telegraph.co.uk
SNP politician accused of ‘blatant hypocrisy’ for being driven by private car to and from Cop26
It emerged that Susan Aitken, leader of Glasgow City Council, used her official car six times to travel to the climate change conference
8
11
8",11,8,https://twitter.com/TelePolitics/status/1512542926995349504,https://twitter.com/TelePolitics,London,United Kingdom
Matthew Todd,MrMatthewTodd,4/12/2022 23:15,"Remember there are highly paid people in certain twisted media, even today, doing everything they can to play down the seriousness of this pandemic. They do the same with climate change. Damn them all to hell. This is the reality
Quote Tweet
Poppyjuice
@Poppyjuice
 · Apr 12
My strongest memory of COVID:

I was sat in a respirator. They are horrible to wear. It made my nose stream and I'd gone deaf in one ear from pressure on my temperomandibular joint from the mask straps.

I was tired. So, utterly, dog tired.

I'd just reviewed a man, in his 50s
Show this thread
3
12",3,12,https://twitter.com/MrMatthewTodd/status/1514019415981006848,https://twitter.com/MrMatthewTodd,London,United Kingdom
Matthew Todd,MrMatthewTodd,4/16/2022 22:39,"Can you believe but the UK government (
@BorisJohnson
 represented by 
@GregHands
) would rather this man starve to death than tell MPs the full truth about climate change? Why is 
@Keir_Starmer
 not advocating for a simple briefing of MPs? What are they all hiding?
Quote Tweet
Angus Rose
@Angus_Climate
 · Apr 16
The British Medical Journal:
An open letter has been signed by clinicians, scientists and public health experts calling for Boris Johnson to listen to climate activist on hunger strike
https://bmj.com/content/377/bmj.o987…
#UncleOnHungerStrike
#ClimateCrisis
@BorisJohnson
@GregHands
1
4
13",4,13,https://twitter.com/MrMatthewTodd/status/1515459954970402824,https://twitter.com/MrMatthewTodd,London,United Kingdom
Matthew Todd,MrMatthewTodd,4/17/2022 21:55,"It's hard to keep going on about the climate etc, knowing it pisses people off and bores many, but also knowing people will soon  say 'why didn't you shout louder?'. It's hard to believe it is happening but life is about to change for everyone. We all need to be in emergency mode
10
73
374",73,374,https://twitter.com/MrMatthewTodd/status/1515811313578127361,https://twitter.com/MrMatthewTodd,London,United Kingdom
Peter Jukes,peterjukes,4/19/2022 22:25,"Replying to 
@Yemmyee
Better than a climate change denying Putin bot!
3
2
13",2,13,https://twitter.com/peterjukes/status/1516543547104804865,https://twitter.com/peterjukes,London,United Kingdom
Matthew Todd,MrMatthewTodd,4/28/2022 22:57,"A reminder: David Attenborough says climate change is our biggest threat in thousands of years.  CO2 is higher than it’s been in millions of years. The 
@BBCNews
 is so terrified of the Daily Mail, it’s failing to fully inform people of a threat to their lives
Quote Tweet
Media Tell The Truth XR
@TTTMediaXR
 · Apr 29
The Indian heatwave finally made it onto the @BBCNews channel but they omitted to mention climate change 
ALT
1
12
34",12,34,https://twitter.com/MrMatthewTodd/status/1519813028186836992,https://twitter.com/MrMatthewTodd,London,United Kingdom
TRF Climate,TRF_Climate,12/2/2020 15:20,The worlds governments plan to produce more than double the amount of coal oil and gas in 2030 than would be consistent with curbing global warming says new report in latest warning over climate change fossilfuels ProductionGap UNEP,2,2,https://twitter.com/TRF_Climate/status/89711639,https://twitter.com/TRF_Climate,London,United Kingdom
TRF Climate,TRF_Climate,5/29/2020 17:30,OPINION Complex climate change negotiations have to include the countries and people most affected by global warming and that cannot be done online writes UNUEHS scientist soekreft COP26 COVID19,7,5,https://twitter.com/TRF_Climate/status/89711639,https://twitter.com/TRF_Climate,London,United Kingdom
TRF Climate,TRF_Climate,3/31/2020 8:30,In India coastal women who have long dived for a harvest are now battling globalwarming driven changes to keep their profession alive l womensrights climate,2,0,https://twitter.com/TRF_Climate/status/89711639,https://twitter.com/TRF_Climate,London,United Kingdom
Laurie Goering,lauriegoering,1/28/2020 7:18,Why act now on climate change Global warming of 4C would threaten up to 85 of the worlds winegrowing regions not to mention a whole lot else climate wine France Germany Australia NewZealand California Italy Spain,4,3,https://twitter.com/lauriegoering/status/80876593,https://twitter.com/lauriegoering,London,United Kingdom
Laurie Goering,lauriegoering,1/22/2020 23:13,Global warming climate change the devastating loss of biodiversity are the greatest threats that humanity has ever faced and one largely of our own creation says Britains Prince Charles at wef in Davos climate,3,0,https://twitter.com/lauriegoering/status/80876593,https://twitter.com/lauriegoering,London,United Kingdom
Rangzen,revoltinghippie,2/19/2022 21:41,"Replying to 
@snb19692
Good seeing you again Steve, like climate change deniers I now ignore them as its not worth the time
2
23",2,23,https://twitter.com/revoltinghippie/status/1495151577312763913,https://twitter.com/revoltinghippie,London,United Kingdom
Environmental Investigation Agency,EIA_News,9/24/2020 12:30,Climate change A New York clock that told time now tells the time remaining for action to prevent the effects of global warming from becoming irreversible,4,1,https://twitter.com/EIA_News/status/44601026,https://twitter.com/EIA_News,London,United Kingdom
BMC,BioMedCentral,4/11/2022 23:00,"#BMCPublicHealth has announced a Call for Papers for the collection 'Climate impacts on health' in support of tackling the urgent climate change crisis and SDG13 (Climate Action). Submit your articles by 7th April 2023. https://bit.ly/3KyuSmp
1
4",1,4,https://twitter.com/BioMedCentral/status/1513653139383148544,https://twitter.com/BioMedCentral,London,United Kingdom
Joe Bates,joebatesss,3/15/2022 23:13,"The bad tweet gets a million likes and the good tweet gets 21. Feel like these two side by side show there's no way the public will make the right decision about climate change
2
1
22",1,22,https://twitter.com/joebatesss/status/1503872110720077824,https://twitter.com/joebatesss,London,United Kingdom
The Solar Revolution,thesolarrev,5/1/2020 17:10,4 Underrated Climate Change Donors Who Are Actually More Generous Than Jeff Bezos By SissiCaoClimatechange Globalwarming Thesolarrevolution Climate Freshair Planet Change Earth Changeclimate Global Warming,2,0,https://twitter.com/thesolarrev/status/1228059110383316992,https://twitter.com/thesolarrev,Long Beach,CA
Los Alamos National Laboratory,LosAlamosNatLab,4/26/2022 23:11,"""Getting a grip on #climate change depends on shifting from CO2-emitting fossil fuels to renewable energy sources,"" writes bioscientist Babetta Marrone. ""When that happens, where will we get all the plastic we need for — well, nearly everything?"" #IWEST
santafenewmexican.com
Bioplastics point the way to an environmentally sustainable, green future
AI accelerates research into Earth-friendly materials that soak up CO2 and break the dependence on fossil feedstocks for everyday products
3
5",3,5,https://twitter.com/LosAlamosNatLab/status/1519091706653782018,https://twitter.com/LosAlamosNatLab,Los Alamos,New Mexico
Ragen Chastain,danceswithfat,1/21/2022 22:22,"Watching  people uncritically fawn over a singer who denied climate change and virulently opposed measures that protect people - esp high risk people - from dying of COVID is disappointing and angering. You can like the music but at least speak out against that way harm.
2
4
31",4,31,https://twitter.com/danceswithfat/status/1484652580055617536,https://twitter.com/danceswithfat,Los Angeles,CA
Cooper Hefner,cooperhefner,1/22/2022 23:16,"Denying the science leads to inaction. Inaction leads to larger global security challenges. Climate Change must be addressed by the United States and international organizations, as well as private citizens to ensure mutual survival and safety. This fight is for us all.
Quote Tweet
UN Climate Change
@UNFCCC
 · Jan 22
#COP26 kept the 1.5°C goal alive. 

Now we must move faster than ever. 

#ItsPossible | #ClimateCrisis | #ParisAgreement
15
74
249",74,249,https://twitter.com/cooperhefner/status/1485028601518907394,https://twitter.com/cooperhefner,Los Angeles,CA
Variety,Variety,1/23/2022 20:55,"‘To the End’ Review: A Documentary About Trying to Change the Systems Enabling Climate Change
variety.com
‘To the End’ Review: A Documentary About Trying to Change the Systems Enabling Climate Change
Rachel Lears’ follow-up to 'Knock Down the House' charts the efforts of prominent U.S. climate policy activists over the last three years.
1
7
23",7,23,https://twitter.com/Variety/status/1485355622367481863,https://twitter.com/Variety,Los Angeles,CA
David Wild,Wildaboutmusic,1/28/2022 23:23,"Because #JeffGoldblum is trending, I want to say that working with Jeff when he charmingly hosted the 2021 ⁦
@green4EMA
⁩ Awards was the best kind of positive emotional climate change.
1
1
16",1,16,https://twitter.com/Wildaboutmusic/status/1487204662264565760,https://twitter.com/Wildaboutmusic,Los Angeles,CA
katie,skatie420,2/13/2022 21:38,"Replying to 
@LolOverruled
no but they should raise the stakes. whoever loses has to be responsible for solving climate change
2
1
156",1,156,https://twitter.com/skatie420/status/1492976465352089604,https://twitter.com/skatie420,Los Angeles,CA
Bill Moseley,choptopmoseley,2/17/2022 23:45,"Imagine Putin turning his swords into plough shares and leading a green revolution to save the earth from catastrophic climate change
16
55",,55,https://twitter.com/choptopmoseley/status/1494458127965556737,https://twitter.com/choptopmoseley,Los Angeles,CA
Variety,Variety,2/18/2022 23:50,"James Gunn on the Butterflies' complaint that humans are ""anti-science"" in the #Peacemaker finale: ""It’s not believing people who are experts in their fields, whether it’s with vaccinations or climate change or whatever.""
variety.com
‘Peacemaker’ Season Finale: James Gunn on Pulling Off [SPOILERS’] Shocking Cameo
""Peacemaker"" creator James Gunn talks pulling off a massive cameo in the season finale and why he took so long to agree to make Season 2.
1
1
53",1,53,https://twitter.com/Variety/status/1494821531570028544,https://twitter.com/Variety,Los Angeles,CA
,gimleteyeLA,2/20/2022 23:31,"Replying to 
@MichaelEMann
A Venn diagram of “truth” social adopters, climate change deniers and anti-vaxxers would be a perfect circle.
2
2
33",2,33,https://twitter.com/gimleteyeLA/status/1495541706267115520,https://twitter.com/gimleteyeLA,Los Angeles,CA
Korp Ken,kendalljamaal,2/21/2022 23:51,"hey writers, can you stop using one character (usually a gen z-er) represent every single intersection of progressiveness. 

the one teenager in every show can't always be the climate change crusading, non-binary, socialist wise-cracker.
1
3
24",3,24,https://twitter.com/kendalljamaal/status/1495909156947394564,https://twitter.com/kendalljamaal,Los Angeles,CA
Byron Wan,Byron_Wan,2/24/2022 23:21,"John Kerry is such a joke! 

Ukrainians are dying and all he cares about is working with Putin to fight climate change?
dailymail.co.uk
John Kerry urges Putin to help fight CLIMATE CHANGE during invasion
President Biden's climate envoy said frozen Russian land is 'thawing' and urged Putin to 'help us to stay on track with respect to what we need to do for the climate.
4
20
35",20,35,https://twitter.com/Byron_Wan/status/1496988647882911745,https://twitter.com/Byron_Wan,Los Angeles,CA
Sammy Roth,Sammy_Roth,2/24/2022 22:40,"Chaser: Fifteen years later, researchers say the Bureau of Reclamation continues to underestimate how much Lake Powell will fall as climate change saps Western water supplies.
coloradosun.com
Federal water projections for Lake Powell and other reservoirs are “too rosy,"" new analysis finds
Colorado River researchers found a widely-read study from the Bureau of Reclamation was consistently too optimistic.
2
4
17",4,17,https://twitter.com/Sammy_Roth/status/1496978479732068354,https://twitter.com/Sammy_Roth,Los Angeles,CA
Alex Padilla,AlexPadilla4CA,3/2/2022 22:45,"Climate change is already a CRISIS. When will my colleagues on the other side of the aisle come to the table to address this reality?
sfchronicle.com
Rain could finally hit S.F. Bay Area after record-breaking dry streak
A persistent lack of rain in the Bay Area led two cities to break their respective...
19
24
98",24,98,https://twitter.com/AlexPadilla4CA/status/1499153835390025730,https://twitter.com/AlexPadilla4CA,Los Angeles,CA
Amye,AmyeC3,3/7/2022 23:47,"how much money has the koch brother paid to think tanks and quack scientists to go onto main stream media outlets and do climate change denial? were going to find out --
twitch.tv
AmyeC3 - Twitch
Find me on YouTube: Housing News with AMYEC3  Housing is a Human Right. The government could end homelessness by giving unhoused individuals & families permanent supportive housing; they choose not...
4
11",4,11,https://twitter.com/AmyeC3/status/1500981458042712066,https://twitter.com/AmyeC3,Los Angeles,CA
Amye,AmyeC3,3/8/2022 22:08,"Between the years of 2007 and 2011, the Koch Brothers funded a bunch of right wing 'think tanks' to control climate change dialogue as it was becoming more main stream... here is a graph depicting how they've fucked us all over.
2
6
23",6,23,https://twitter.com/AmyeC3/status/1501319052936970242,https://twitter.com/AmyeC3,Los Angeles,CA
René,rcmoya84,3/8/2022 22:11,"We won't build our way out of the housing crisis. We've been saying that for years.

But the implication of this analysis is that we might very well build our way into irreversible and catalysmic climate change. Even with all the innovation in development we can find.
1
4
11",4,11,https://twitter.com/rcmoya84/status/1501319697697964037,https://twitter.com/rcmoya84,Los Angeles,CA
Glen Lakin,iwritewrongs,3/10/2022 21:54,"Imagine robbing children of time to be themselves while also cutting their lives shorter by ignoring climate change. (You know, those of them lucky enough to reach that very narrow window of potential happiness.)
5
30",5,30,https://twitter.com/iwritewrongs/status/1502040241586143232,https://twitter.com/iwritewrongs,Los Angeles,CA
biscuits with bruce springsteen,tylerparkinson,3/20/2022 21:17,"Replying to 
@Aaronlewismusic
if you believed the russian propaganda using a climate change demonstration months before their invasion was in fact fake ukrainian dead civilians, imagine what else you might be wrong about aaron.
oe24.at
Wien: Demo gegen Klimapolitik
Der News Kanal auf oe24 Video. Die aktuellsten Nachrichten, Stories & Berichte aus Österreich und der Welt
2
52",2,52,https://twitter.com/tylerparkinson/status/1505654785210429440,https://twitter.com/tylerparkinson,Los Angeles,CA
austin straub,austinstraub,3/21/2022 22:17,"Replying to 
@KersevanRoberto
 @honchoDoug
 and 
@RARohde
climate change involves weather extremes on both ends. if we end up having a calmer hurricane year this year, that does not negate the overall trend of more intense storms over the last 2 decades.

were the people screaming “iceberg!” on the titanic ‘cruise-doomers’?
5
92",,92,https://twitter.com/austinstraub/status/1506032317319421954,https://twitter.com/austinstraub,Los Angeles,CA
Alex Padilla,AlexPadilla4CA,3/26/2022 23:15,"As one of the few members of Congress with a background in STEM, it is particularly painful to watch some of my Republican colleagues embrace flagrantly unscientific positions regarding the existential threat of climate change.
50
143
766",143,766,https://twitter.com/AlexPadilla4CA/status/1507858694293364738,https://twitter.com/AlexPadilla4CA,Los Angeles,CA
MayorOfLA,MayorOfLA,4/1/2022 23:00,"L.A. continues to lead the way in the fight against climate change.

Today, we kicked off the Clean Truck Fund Rate, accelerating the development & deployment of zero-emissions trucks & infrastructure at the ports.

With this we are putting the health of our communities first.
ALT
ALT
9
11
20",11,20,https://twitter.com/MayorOfLA/status/1510029245526904832,https://twitter.com/MayorOfLA,Los Angeles,CA
La Brea Tar Pits,labreatarpits,4/2/2022 20:45,"On the next episode of #LostLA, host 
@nathanmasters
 sifts through a natural archive of climate change at the #TarPits, explores the remnants of a sunken super-island, and visits a natural tar pit in Ojai! Tune in 9pm tonight on 
@kcet
 or on the 
@pbs
 app.
5
12",5,12,https://twitter.com/labreatarpits/status/1510357653167427586,https://twitter.com/labreatarpits,Los Angeles,CA
Mike Bonin,mikebonin,4/4/2022 22:32,"It’s gut-wrenching that the same day scientists warn its “now or never” on climate change, progressives in Congress are preparing to say “not now.”

It’s sick that any real climate legislation is killed by a guy who made millions from fossil fuel stocks.
politico.com
'Swallowing a toad': Progressives warm to Manchin's fossil fuel demands to clinch climate package
Voters' frustration with high energy prices and the likelihood that Democrats will lose control of the House in November have made progressives more open to a deal.
23
20
78",20,78,https://twitter.com/mikebonin/status/1511109389444390916,https://twitter.com/mikebonin,Los Angeles,CA
Carol Folt,PresidentFolt,4/8/2022 21:45,"#USCEarthWeek is just around the corner! You may like to join the Climate Forward conference, which examines climate change through the lens of public policy and politics. 
…https://dornsife-center-for-political-future.usc.edu/event/39263028524254…
2
14",2,14,https://twitter.com/PresidentFolt/status/1512547080073617413,https://twitter.com/PresidentFolt,Los Angeles,CA
Beer and Loathing,mkentvl,4/9/2022 22:44,"Replying to 
@Stonekettle
 and 
@RichersonJulie
Lost abortion rights and potentially losing interracial and gay marriage rights; McCarty and McConnell back in charge of Congress/Senate; climate change and host of other issues. And still many will sit out the midterms. Don't understand it at all.
8
14
112",14,112,https://twitter.com/mkentvl/status/1512924367960698881,https://twitter.com/mkentvl,Los Angeles,CA
ICP Jesse ∞,icpjesse,4/14/2022 23:29,"I have finally been accused of falling for the “climate change meme” and i was beginning to get a little worried it wasn’t going to happen
2
13",,13,https://twitter.com/icpjesse/status/1514747681393938432,https://twitter.com/icpjesse,Los Angeles,CA
Sammy Roth,Sammy_Roth,4/17/2022 20:13,"Why should we still care about Earth Day when climate change compels us to think about Earth every day? Enjoyed these reflections from ⁦
@RosannaXia
⁩ ⁦
@phila_lex
⁩ ⁦
@ronlin
⁩ on the ⁦
@latimes
⁩ daily podcast w/ ⁦
@GustavoArellano
⁩:
latimes.com
Podcast: Earth Day, Binge or cringe?
In a world where disasters are now an every-minute thing, is Earth Day still valuable? Our Masters of Disasters weigh in.
2
8
12",8,12,https://twitter.com/Sammy_Roth/status/1515785571989262337,https://twitter.com/Sammy_Roth,Los Angeles,CA
Adam Conover,adamconover,4/20/2022 23:53,"How did corporate climate denialists succeed in slowing the response to climate change, when cigarette companies that used the same playbook were beaten and punished? Journalist Eugene Linden explains on the new Factually: Listen! http://listen.earwolf.com/factually
5
44
147",44,147,https://twitter.com/adamconover/status/1516927968500613120,https://twitter.com/adamconover,Los Angeles,CA
Greg Greene,ggreeneva,4/23/2022 23:23,"This it true — but many who resent masking also reject acknowledging or fighting climate change. Their nihilism is robust & consistent.
Quote Tweet
Dr. Lucky Tran
@luckytran
 · Apr 24
It’s incredibly short-sighted to provoke a culture war over masks when we are living through a time of climate crisis.

We’ll need to use masks more often as disease outbreaks, wildfires, and air pollution become worse and more frequent due to a warming world.
2
16",2,16,https://twitter.com/ggreeneva/status/1518007604097822721,https://twitter.com/ggreeneva,Los Angeles,CA
Rachel Lincoln Sarnoff,rachellsarnoff,3/23/2020 15:53,Will the effort to revive the global economy after the pandemic accelerate the emissions of planetwarming gases rather than avert climate change activist activism climate climatechange climatecrisis climateemergency climatejustice,0,0,https://twitter.com/rachellsarnoff/status/15476036,https://twitter.com/rachellsarnoff,Los Angeles,CA
Power 106,Power106LA,1/25/2022 22:19,"Rihanna’s pledging $15M towards her belief that climate change is a social-justice issue through her Clara Lionel Foundation.  There’s 18 climate justice organizations receiving the donation in seven Caribbean nations and the US. 

: Getty Images
5
9
54",9,54,https://twitter.com/Power106LA/status/1486101447271874566,https://twitter.com/Power106LA,Los Angeles,CA
Tyler Coates,tylercoates,1/26/2022 23:28,"I'll never forget the day when a boss announced that he had just learned climate change was real (he had attended a talk at someone's UES apartment the night before about investing in renewable energy). ""Perhaps you already know about this?"" he said to us. It was 2017.
2
12
133",12,133,https://twitter.com/tylercoates/status/1486481318602891264,https://twitter.com/tylercoates,Los Angeles,CA
Let's Get Neighborhood Approval to Save the Planet,ChrisByBike,2/2/2022 23:38,"Replying to 
@ArmandDoma
If you wander into housing ""discourse"" in Nextdoor or FB this is a reoccurring argument. It's the ""here's a snowball so climate change isn't real"" of housing shortage arguments.
11",,11,https://twitter.com/ChrisByBike/status/1489020452370456585,https://twitter.com/ChrisByBike,Los Angeles,CA
Tananarive Due Invades Comic-Con - The Keeper!,TananariveDue,2/12/2022 23:31,"me: totally worried about climate change 

also me, not even mid-February
9
12
289",12,289,https://twitter.com/TananariveDue/status/1492642456172589058,https://twitter.com/TananariveDue,Los Angeles,CA
Avi Asher-Schapiro,AASchapiro,3/14/2022 22:59,"Incredible anecdote about what Facebook's top lobbyist Joel Kaplan was up to during his stint in the Bush administration 15 years ago:  fighting tooth & nail to block the EPA from taking climate change seriously. 

From this sharp 
@BenWoffordDC
 profile: https://wired.com/story/facebook-joel-kaplan-washington-political-influence/…
3
21
19",21,19,https://twitter.com/AASchapiro/status/1503506110224822275,https://twitter.com/AASchapiro,Los Angeles,CA
#CaliBernication,brooklynnygirl,3/27/2022 22:34,"The World is NOT on Track with Climate Change (w/ Collin Rees) https://youtu.be/P1yOu8eEAqw via 
@YouTube
youtube.com
The World is NOT on Track with Climate Change (w/ Collin Rees)
Rich nations must cut off oil and gas by 2034 to Keep Climate Hopes Alive: Report. ""This report is a stark indictment of the climate failure of rich countrie...
2
4
6",4,6,https://twitter.com/brooklynnygirl/status/1508210944572231684,https://twitter.com/brooklynnygirl,Los Angeles,CA
"em dash, pharm.d., etc",shelldash,3/28/2022 23:03,"more catastrophic climate change news: my husband was a total dick to me this morning and now there’s an ice storm in our house that’s forecast to rage for the next 18 - 24 hours
5
1
29",1,29,https://twitter.com/shelldash/status/1508580618707214336,https://twitter.com/shelldash,los angeles,CA
Debbie Levin,DebbieatEMA,3/28/2022 23:11,"“There is still a small window of possibility, but we must act now,” she said. “It is by taking action that I maintain hope.” 

Ellie Goulding sounds the alarm on climate change at the TIME100 Impact Awards https://ti.me/3K0pLLe 
@elliegoulding
 #climatehope #climateaction
time.com
Ellie Goulding Sounds the Alarm on Climate Change at the TIME100 Impact Awards
""There is still a small window of possibility, but we must act now,"" she said. ""It is by taking action that I maintain hope.""
7
19",7,19,https://twitter.com/DebbieatEMA/status/1508582456852684800,https://twitter.com/DebbieatEMA,Los Angeles,CA
